13913022	0.612427	0.080078
13434706	0.594727	0.080078
14016062	0.602661	0.075073
13636074	0.645874	0.079529
14069216	0.635559	0.080566
13378236	0.494446	0.062866
13252016	0.583496	0.073608
13299278	0.541260	0.070801
13795342	0.652039	0.083435
13732050	0.582031	0.077454
13342582	0.634338	0.080627
13461050	0.604431	0.080627
13658526	0.616272	0.080627
13502078	0.590393	0.075195
13335946	0.622498	0.077454
13508446	0.566162	0.074585
14041410	0.640625	0.078064
13607436	0.544250	0.072327
13691640	0.611572	0.079163
13680658	0.606873	0.078064
14156966	0.695374	0.087891
13840506	0.552673	0.073242
13454226	0.623718	0.083679
13925708	0.591003	0.080566
13928570	0.617920	0.081665
13329600	0.613525	0.077881
13961252	0.620483	0.082703
13877838	0.750061	0.095032
13348600	0.515564	0.064941
13603114	0.676331	0.089600
13665712	0.604492	0.077209
13542520	0.581177	0.073730
13242346	0.622498	0.078430
13628306	0.659729	0.088806
13636690	0.612732	0.075195
13586372	0.670410	0.087402
13306420	0.588318	0.071594
13338252	0.660645	0.078796
13694872	0.648865	0.083313
13292458	0.478577	0.061157
14018944	0.638550	0.083496
13374444	0.630859	0.083008
12899896	0.545410	0.067139
13925364	0.631592	0.082642
13186982	0.641174	0.082642
13971860	0.652649	0.085449
13807094	0.663879	0.080322
13402948	0.651062	0.081116
13523196	0.619690	0.077393
13528034	0.620056	0.076721
13891548	0.657104	0.087952
13829526	0.601196	0.077637
13438450	0.635254	0.086853
13093694	0.612976	0.079956
13719190	0.604797	0.083374
13237586	0.626038	0.078430
13732142	0.589661	0.076782
13612420	0.544067	0.068848
13483464	0.649170	0.083557
13667028	0.613037	0.078125
13699964	0.543152	0.070801
13523238	0.499939	0.065552
13389742	0.543274	0.069824
13707142	0.604675	0.080200
13613738	0.618958	0.079895
13714100	0.631958	0.083374
13483730	0.620239	0.082642
14080208	0.678650	0.083984
13317176	0.621460	0.081909
13451636	0.639404	0.081909
13950620	0.583557	0.072266
13519320	0.566406	0.073242
13649536	0.562988	0.075256
13842884	0.646362	0.087952
13656964	0.635254	0.081909
13241762	0.549316	0.071777
13571418	0.632568	0.078735
13595478	0.562866	0.071289
13621598	0.633667	0.083191
13515310	0.624390	0.078857
13574642	0.650146	0.082947
13367890	0.524475	0.068481
13545918	0.505859	0.069641
13462734	0.630920	0.081787
13975854	0.582764	0.079468
13621030	0.613281	0.075195
13387236	0.602417	0.076172
13551948	0.633789	0.078796
13498356	0.558899	0.066772
13186704	0.628113	0.075806
13324626	0.651978	0.080444
13760450	0.644653	0.078613
13540630	0.542053	0.070801
13321086	0.527344	0.070862
13786874	0.618103	0.081604
13495358	0.619080	0.078674
13625620	0.591248	0.073608
13372382	0.550171	0.071289
13643404	0.617493	0.083069
13178052	0.534546	0.070923
