4504	0	0.01	1	train	
4506	0	0.01	1	train	
4504	0	0.01	1	train	
4510	0	0.01	1	train	
4518	0	0.01	1	train	
4528	0	0.01	1	train	
4514	0	0.01	1	train	
4504	0	0.01	1	train	
4518	0	0.01	1	train	
4502	0	0.01	1	train	
4520	0	0.01	1	train	
4448	0	0.01	1	train	
4464	0	0.01	1	train	
828	0	0.01	1	train	
4512	0	0.01	1	train	
4516	0	0.01	1	train	
4510	0	0.01	1	train	
4514	0	0.01	1	train	
4504	0	0.01	1	train	
4592	0	0.01	1	train	
4472	0	0.01	1	train	
4480	0	0.01	1	train	
4510	0	0.01	1	train	
4506	0	0.01	1	train	
4498	0	0.01	1	train	
4502	0	0.01	1	train	
4508	0	0.01	1	train	
4520	0	0.01	1	train	
4468	0	0.01	1	train	
4072	0	0.01	1	train	
834	0	0.01	1	train	
4274	0	0.01	1	train	
4498	0	0.01	1	train	
4476	0	0.01	1	train	
4448	0	0.01	1	train	
4322	0	0.01	1	train	
4502	0	0.01	1	train	
4464	0	0.01	1	train	
4530	0	0.01	1	train	
4516	0	0.01	1	train	
4498	0	0.01	1	train	
4504	0	0.01	1	train	
4506	0	0.01	1	train	
4508	0	0.01	1	train	
4516	0	0.01	1	train	
4508	0	0.01	1	train	
4456	0	0.01	1	train	
4524	0	0.01	1	train	
4522	0	0.01	1	train	
4508	0	0.01	1	train	
4496	0	0.01	1	train	
912	0	0.01	1	train	
4434	0	0.01	1	train	
4494	0	0.01	1	train	
4502	0	0.01	1	train	
4520	0	0.01	1	train	
9314	0	0.01	1	train	
4522	0	0.01	1	train	
4500	0	0.01	1	train	
4486	0	0.01	1	train	
856	0	0.01	1	train	
4516	0	0.01	1	train	
890	0	0.01	1	train	
4490	0	0.01	1	train	
4508	0	0.01	1	train	
4528	0	0.01	1	train	
4516	0	0.01	1	train	
4502	0	0.01	1	train	
4506	0	0.01	1	train	
4524	0	0.01	1	train	
4502	0	0.01	1	train	
4502	0	0.01	1	train	
4506	0	0.01	1	train	
4502	0	0.01	1	train	
854	0	0.01	1	train	
4502	0	0.01	1	train	
4496	0	0.01	1	train	
912	0	0.01	1	train	
4508	0	0.01	1	train	
4514	0	0.01	1	train	
4490	0	0.01	1	train	
4516	0	0.01	1	train	
4498	0	0.01	1	train	
4480	0	0.01	1	train	
4508	0	0.01	1	train	
4460	0	0.01	1	train	
4480	0	0.01	1	train	
4472	0	0.01	1	train	
4518	0	0.01	1	train	
4510	0	0.01	1	train	
4496	0	0.01	1	train	
4500	0	0.01	1	train	
4494	0	0.01	1	train	
4494	0	0.01	1	train	
784	0	0.01	1	train	
4520	0	0.01	1	train	
4504	0	0.01	1	train	
4508	0	0.01	1	train	
4514	0	0.01	1	train	
4510	0	0.01	1	train	
4518	0	0.01	1	train	
4510	0	0.01	1	train	
4530	0	0.01	1	train	
4508	0	0.01	1	train	
4522	0	0.01	1	train	
4510	0	0.01	1	train	
4514	0	0.01	1	train	
4528	0	0.01	1	train	
4522	0	0.01	1	train	
4508	0	0.01	1	train	
4526	0	0.01	1	train	
4508	0	0.01	1	train	
4510	0	0.01	1	train	
4516	0	0.01	1	train	
14902	0	0.01	1	train	
852	0	0.01	1	train	
4500	0	0.01	1	train	
4518	0	0.01	1	train	
4506	0	0.01	1	train	
4410	0	0.01	1	train	
4458	0	0.01	1	train	
850	0	0.01	1	train	
4528	0	0.01	1	train	
4504	0	0.01	1	train	
4506	0	0.01	1	train	
4506	0	0.01	1	train	
4510	0	0.01	1	train	
4512	0	0.01	1	train	
4516	0	0.01	1	train	
4506	0	0.01	1	train	
4514	0	0.01	1	train	
4516	0	0.01	1	train	
844	0	0.01	1	train	
4518	0	0.01	1	train	
4506	0	0.01	1	train	
4524	0	0.01	1	train	
4506	0	0.01	1	train	
4518	0	0.01	1	train	
4518	0	0.01	1	train	
4498	0	0.01	1	train	
4506	0	0.01	1	train	
4510	0	0.01	1	train	
4514	0	0.01	1	train	
4518	0	0.01	1	train	
4536	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
4502	0	0.01	1	train	
4516	0	0.01	1	train	
4524	0	0.01	1	train	
4516	0	0.01	1	train	
4516	0	0.01	1	train	
4534	0	0.01	1	train	
4516	0	0.01	1	train	
4516	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
4530	0	0.01	1	train	
4510	0	0.01	1	train	
4518	0	0.01	1	train	
4470	0	0.01	1	train	
4496	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
864	0	0.01	1	train	
4518	0	0.01	1	train	
4518	0	0.01	1	train	
814	0	0.01	1	train	
844	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
832	0	0.01	1	train	
4518	0	0.01	1	train	
4506	0	0.01	1	train	
4522	0	0.01	1	train	
4518	0	0.01	1	train	
4520	0	0.01	1	train	
4536	0	0.01	1	train	
4518	0	0.01	1	train	
4524	0	0.01	1	train	
4510	0	0.01	1	train	
4490	0	0.01	1	train	
4504	0	0.01	1	train	
4510	0	0.01	1	train	
4500	0	0.01	1	train	
4520	0	0.01	1	train	
4520	0	0.01	1	train	
4530	0	0.01	1	train	
4512	0	0.01	1	train	
4506	0	0.01	1	train	
4462	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
4460	0	0.01	1	train	
4524	0	0.01	1	train	
4456	0	0.01	1	train	
4514	0	0.01	1	train	
4512	0	0.01	1	train	
4462	0	0.01	1	train	
4468	0	0.01	1	train	
4532	0	0.01	1	train	
4464	0	0.01	1	train	
4534	0	0.01	1	train	
4498	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4522	0	0.01	1	train	
4506	0	0.01	1	train	
4524	0	0.01	1	train	
4494	0	0.01	1	train	
4468	0	0.01	1	train	
4506	0	0.01	1	train	
4510	0	0.01	1	train	
4474	0	0.01	1	train	
4486	0	0.01	1	train	
4448	0	0.01	1	train	
4480	0	0.01	1	train	
4514	0	0.01	1	train	
4428	0	0.01	1	train	
4494	0	0.01	1	train	
4506	0	0.01	1	train	
4520	0	0.01	1	train	
4490	0	0.01	1	train	
4502	0	0.01	1	train	
4454	0	0.01	1	train	
4518	0	0.01	1	train	
4468	0	0.01	1	train	
4458	0	0.01	1	train	
4512	0	0.01	1	train	
4498	0	0.01	1	train	
4532	0	0.01	1	train	
4498	0	0.01	1	train	
4522	0	0.01	1	train	
4510	0	0.01	1	train	
4510	0	0.01	1	train	
4522	0	0.01	1	train	
4512	0	0.01	1	train	
4516	0	0.01	1	train	
4510	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4518	0	0.01	1	train	
4524	0	0.01	1	train	
4518	0	0.01	1	train	
4496	0	0.01	1	train	
838	0	0.01	1	train	
832	0	0.01	1	train	
4434	0	0.01	1	train	
4514	0	0.01	1	train	
4448	0	0.01	1	train	
4530	0	0.01	1	train	
4498	0	0.01	1	train	
4524	0	0.01	1	train	
4504	0	0.01	1	train	
828	0	0.01	1	train	
4524	0	0.01	1	train	
4510	0	0.01	1	train	
4510	0	0.01	1	train	
4522	0	0.01	1	train	
4516	0	0.01	1	train	
4512	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4518	0	0.01	1	train	
4490	0	0.01	1	train	
4512	0	0.01	1	train	
842	0	0.01	1	train	
802	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
4520	0	0.01	1	train	
4504	0	0.01	1	train	
4496	0	0.01	1	train	
4530	0	0.01	1	train	
4512	0	0.01	1	train	
4518	0	0.01	1	train	
4468	0	0.01	1	train	
4506	0	0.01	1	train	
4450	0	0.01	1	train	
4508	0	0.01	1	train	
4526	0	0.01	1	train	
4522	0	0.01	1	train	
4510	0	0.01	1	train	
4520	0	0.01	1	train	
850	0	0.01	1	train	
4506	0	0.01	1	train	
4532	0	0.01	1	train	
4528	0	0.01	1	train	
4482	0	0.01	1	train	
4506	0	0.01	1	train	
846	0	0.01	1	train	
4524	0	0.01	1	train	
4512	0	0.01	1	train	
4502	0	0.01	1	train	
4502	0	0.01	1	train	
4492	0	0.01	1	train	
848	0	0.01	1	train	
4482	0	0.01	1	train	
4426	0	0.01	1	train	
4442	0	0.01	1	train	
4528	0	0.01	1	train	
4522	0	0.01	1	train	
4494	0	0.01	1	train	
4512	0	0.01	1	train	
4494	0	0.01	1	train	
4510	0	0.01	1	train	
4516	0	0.01	1	train	
4668	0	0.01	1	train	
4570	0	0.01	1	train	
4512	0	0.01	1	train	
4520	0	0.01	1	train	
4514	0	0.01	1	train	
4510	0	0.01	1	train	
4508	0	0.01	1	train	
4512	0	0.01	1	train	
4508	0	0.01	1	train	
4498	0	0.01	1	train	
4520	0	0.01	1	train	
4524	0	0.01	1	train	
4498	0	0.01	1	train	
4500	0	0.01	1	train	
4516	0	0.01	1	train	
4522	0	0.01	1	train	
4512	0	0.01	1	train	
4302	0	0.01	1	train	
846	0	0.01	1	train	
4528	0	0.01	1	train	
4510	0	0.01	1	train	
4512	0	0.01	1	train	
4518	0	0.01	1	train	
4508	0	0.01	1	train	
4522	0	0.01	1	train	
4508	0	0.01	1	train	
858	0	0.01	1	train	
794	0	0.01	1	train	
4474	0	0.01	1	train	
4516	0	0.01	1	train	
4504	0	0.01	1	train	
4506	0	0.01	1	train	
4520	0	0.01	1	train	
4504	0	0.01	1	train	
4476	0	0.01	1	train	
4508	0	0.01	1	train	
4502	0	0.01	1	train	
4508	0	0.01	1	train	
4504	0	0.01	1	train	
4512	0	0.01	1	train	
4512	0	0.01	1	train	
4492	0	0.01	1	train	
4496	0	0.01	1	train	
4506	0	0.01	1	train	
4500	0	0.01	1	train	
4520	0	0.01	1	train	
4528	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4512	0	0.01	1	train	
4530	0	0.01	1	train	
4508	0	0.01	1	train	
4516	0	0.01	1	train	
4526	0	0.01	1	train	
4502	0	0.01	1	train	
4512	0	0.01	1	train	
4528	0	0.01	1	train	
4524	0	0.01	1	train	
4526	0	0.01	1	train	
4518	0	0.01	1	train	
4518	0	0.01	1	train	
4518	0	0.01	1	train	
4516	0	0.01	1	train	
4500	0	0.01	1	train	
4508	0	0.01	1	train	
4532	0	0.01	1	train	
4508	0	0.01	1	train	
4520	0	0.01	1	train	
4506	0	0.01	1	train	
864	0	0.01	1	train	
4512	0	0.01	1	train	
4492	0	0.01	1	train	
4506	0	0.01	1	train	
4502	0	0.01	1	train	
4508	0	0.01	1	train	
4510	0	0.01	1	train	
4520	0	0.01	1	train	
4514	0	0.01	1	train	
814	0	0.01	1	train	
4514	0	0.01	1	train	
4522	0	0.01	1	train	
4512	0	0.01	1	train	
4434	0	0.01	1	train	
4524	0	0.01	1	train	
4504	0	0.01	1	train	
4524	0	0.01	1	train	
4506	0	0.01	1	train	
4516	0	0.01	1	train	
4498	0	0.01	1	train	
4530	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4510	0	0.01	1	train	
4528	0	0.01	1	train	
4506	0	0.01	1	train	
878	0	0.01	1	train	
4502	0	0.01	1	train	
4504	0	0.01	1	train	
4522	0	0.01	1	train	
850	0	0.01	1	train	
4516	0	0.01	1	train	
882	0	0.01	1	train	
4504	0	0.01	1	train	
4496	0	0.01	1	train	
4522	0	0.01	1	train	
4526	0	0.01	1	train	
4510	0	0.01	1	train	
4530	0	0.01	1	train	
4516	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
874	0	0.01	1	train	
4450	0	0.01	1	train	
4446	0	0.01	1	train	
4478	0	0.01	1	train	
4458	0	0.01	1	train	
4508	0	0.01	1	train	
4508	0	0.01	1	train	
4504	0	0.01	1	train	
4522	0	0.01	1	train	
4496	0	0.01	1	train	
4496	0	0.01	1	train	
4518	0	0.01	1	train	
850	0	0.01	1	train	
4500	0	0.01	1	train	
4500	0	0.01	1	train	
4502	0	0.01	1	train	
4514	0	0.01	1	train	
4522	0	0.01	1	train	
4522	0	0.01	1	train	
4520	0	0.01	1	train	
4496	0	0.01	1	train	
4504	0	0.01	1	train	
4520	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
4500	0	0.01	1	train	
4516	0	0.01	1	train	
4500	0	0.01	1	train	
4498	0	0.01	1	train	
838	0	0.01	1	train	
4444	0	0.01	1	train	
4496	0	0.01	1	train	
4512	0	0.01	1	train	
4456	0	0.01	1	train	
4514	0	0.01	1	train	
4442	0	0.01	1	train	
4520	0	0.01	1	train	
4524	0	0.01	1	train	
4500	0	0.01	1	train	
4506	0	0.01	1	train	
4450	0	0.01	1	train	
4502	0	0.01	1	train	
4502	0	0.01	1	train	
4522	0	0.01	1	train	
4506	0	0.01	1	train	
4510	0	0.01	1	train	
4520	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
806	0	0.01	1	train	
4520	0	0.01	1	train	
4518	0	0.01	1	train	
4516	0	0.01	1	train	
4472	0	0.01	1	train	
4516	0	0.01	1	train	
4532	0	0.01	1	train	
4502	0	0.01	1	train	
4462	0	0.01	1	train	
4524	0	0.01	1	train	
4504	0	0.01	1	train	
4494	0	0.01	1	train	
4450	0	0.01	1	train	
4526	0	0.01	1	train	
4504	0	0.01	1	train	
4514	0	0.01	1	train	
842	0	0.01	1	train	
4506	0	0.01	1	train	
4486	0	0.01	1	train	
4512	0	0.01	1	train	
4514	0	0.01	1	train	
4536	0	0.01	1	train	
806	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4520	0	0.01	1	train	
4522	0	0.01	1	train	
4528	0	0.01	1	train	
4508	0	0.01	1	train	
4506	0	0.01	1	train	
4466	0	0.01	1	train	
4514	0	0.01	1	train	
4518	0	0.01	1	train	
4470	0	0.01	1	train	
4466	0	0.01	1	train	
4460	0	0.01	1	train	
4170	0	0.01	1	train	
4298	0	0.01	1	train	
4318	0	0.01	1	train	
4302	0	0.01	1	train	
4296	0	0.01	1	train	
4308	0	0.01	1	train	
4414	0	0.01	1	train	
4364	0	0.01	1	train	
4410	0	0.01	1	train	
4514	0	0.01	1	train	
4470	0	0.01	1	train	
4446	0	0.01	1	train	
4454	0	0.01	1	train	
4512	0	0.01	1	train	
4514	0	0.01	1	train	
4448	0	0.01	1	train	
4290	0	0.01	1	train	
4224	0	0.01	1	train	
4214	0	0.01	1	train	
4244	0	0.01	1	train	
4048	0	0.01	1	train	
4522	0	0.01	1	train	
4494	0	0.01	1	train	
4512	0	0.01	1	train	
4516	0	0.01	1	train	
4502	0	0.01	1	train	
854	0	0.01	1	train	
4526	0	0.01	1	train	
4450	0	0.01	1	train	
4466	0	0.01	1	train	
4476	0	0.01	1	train	
822	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
4510	0	0.01	1	train	
4522	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
4520	0	0.01	1	train	
4524	0	0.01	1	train	
4510	0	0.01	1	train	
4464	0	0.01	1	train	
4522	0	0.01	1	train	
4512	0	0.01	1	train	
4508	0	0.01	1	train	
4514	0	0.01	1	train	
4510	0	0.01	1	train	
4522	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4508	0	0.01	1	train	
4512	0	0.01	1	train	
4508	0	0.01	1	train	
4516	0	0.01	1	train	
4508	0	0.01	1	train	
4468	0	0.01	1	train	
788	0	0.01	1	train	
4520	0	0.01	1	train	
4500	0	0.01	1	train	
4516	0	0.01	1	train	
4498	0	0.01	1	train	
4510	0	0.01	1	train	
4504	0	0.01	1	train	
4510	0	0.01	1	train	
4528	0	0.01	1	train	
4514	0	0.01	1	train	
4518	0	0.01	1	train	
792	0	0.01	1	train	
4518	0	0.01	1	train	
4502	0	0.01	1	train	
4510	0	0.01	1	train	
4492	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4498	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
4514	0	0.01	1	train	
4302	0	0.01	1	train	
4516	0	0.01	1	train	
4466	0	0.01	1	train	
4528	0	0.01	1	train	
4526	0	0.01	1	train	
4506	0	0.01	1	train	
4510	0	0.01	1	train	
4500	0	0.01	1	train	
4530	0	0.01	1	train	
4482	0	0.01	1	train	
4500	0	0.01	1	train	
4528	0	0.01	1	train	
4510	0	0.01	1	train	
4502	0	0.01	1	train	
4530	0	0.01	1	train	
4500	0	0.01	1	train	
4510	0	0.01	1	train	
4514	0	0.01	1	train	
4518	0	0.01	1	train	
4502	0	0.01	1	train	
4506	0	0.01	1	train	
4484	0	0.01	1	train	
4524	0	0.01	1	train	
850	0	0.01	1	train	
4300	0	0.01	1	train	
4430	0	0.01	1	train	
4408	0	0.01	1	train	
888	0	0.01	1	train	
4436	0	0.01	1	train	
4444	0	0.01	1	train	
4516	0	0.01	1	train	
4424	0	0.01	1	train	
4442	0	0.01	1	train	
4458	0	0.01	1	train	
4476	0	0.01	1	train	
4446	0	0.01	1	train	
4500	0	0.01	1	train	
4466	0	0.01	1	train	
4458	0	0.01	1	train	
806	0	0.01	1	train	
4502	0	0.01	1	train	
4528	0	0.01	1	train	
818	0	0.01	1	train	
840	0	0.01	1	train	
4514	0	0.01	1	train	
4510	0	0.01	1	train	
4508	0	0.01	1	train	
4500	0	0.01	1	train	
4528	0	0.01	1	train	
4514	0	0.01	1	train	
4504	0	0.01	1	train	
832	0	0.01	1	train	
4502	0	0.01	1	train	
4462	0	0.01	1	train	
4508	0	0.01	1	train	
838	0	0.01	1	train	
4510	0	0.01	1	train	
4524	0	0.01	1	train	
4494	0	0.01	1	train	
4510	0	0.01	1	train	
4510	0	0.01	1	train	
4506	0	0.01	1	train	
4516	0	0.01	1	train	
4516	0	0.01	1	train	
4460	0	0.01	1	train	
4486	0	0.01	1	train	
4516	0	0.01	1	train	
4514	0	0.01	1	train	
4506	0	0.01	1	train	
4506	0	0.01	1	train	
4520	0	0.01	1	train	
4524	0	0.01	1	train	
808	0	0.01	1	train	
4522	0	0.01	1	train	
4524	0	0.01	1	train	
4502	0	0.01	1	train	
4510	0	0.01	1	train	
4508	0	0.01	1	train	
4502	0	0.01	1	train	
4516	0	0.01	1	train	
4498	0	0.01	1	train	
4516	0	0.01	1	train	
4522	0	0.01	1	train	
4520	0	0.01	1	train	
4512	0	0.01	1	train	
862	0	0.01	1	train	
4464	0	0.01	1	train	
4210	0	0.01	1	train	
828	0	0.01	1	train	
9522	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4476	0	0.01	1	train	
4508	0	0.01	1	train	
4518	0	0.01	1	train	
4532	0	0.01	1	train	
4512	0	0.01	1	train	
4510	0	0.01	1	train	
4508	0	0.01	1	train	
4520	0	0.01	1	train	
4514	0	0.01	1	train	
4512	0	0.01	1	train	
4496	0	0.01	1	train	
4620	0	0.01	1	train	
4522	0	0.01	1	train	
4506	0	0.01	1	train	
4504	0	0.01	1	train	
4518	0	0.01	1	train	
4512	0	0.01	1	train	
4518	0	0.01	1	train	
4506	0	0.01	1	train	
4512	0	0.01	1	train	
4458	0	0.01	1	train	
4516	0	0.01	1	train	
4494	0	0.01	1	train	
4488	0	0.01	1	train	
4522	0	0.01	1	train	
4514	0	0.01	1	train	
4500	0	0.01	1	train	
4496	0	0.01	1	train	
4518	0	0.01	1	train	
4516	0	0.01	1	train	
4522	0	0.01	1	train	
4522	0	0.01	1	train	
4516	0	0.01	1	train	
4428	0	0.01	1	train	
792	0	0.01	1	train	
4514	0	0.01	1	train	
4498	0	0.01	1	train	
828	0	0.01	1	train	
4514	0	0.01	1	train	
4504	0	0.01	1	train	
4508	0	0.01	1	train	
4506	0	0.01	1	train	
4522	0	0.01	1	train	
4514	0	0.01	1	train	
4528	0	0.01	1	train	
792	0	0.01	1	train	
4514	0	0.01	1	train	
4502	0	0.01	1	train	
4502	0	0.01	1	train	
812	0	0.01	1	train	
4516	0	0.01	1	train	
4506	0	0.01	1	train	
4496	0	0.01	1	train	
4470	0	0.01	1	train	
4510	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4516	0	0.01	1	train	
802	0	0.01	1	train	
4484	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4520	0	0.01	1	train	
4516	0	0.01	1	train	
4510	0	0.01	1	train	
4532	0	0.01	1	train	
4516	0	0.01	1	train	
4504	0	0.01	1	train	
4524	0	0.01	1	train	
4524	0	0.01	1	train	
4514	0	0.01	1	train	
4498	0	0.01	1	train	
4506	0	0.01	1	train	
4450	0	0.01	1	train	
4510	0	0.01	1	train	
4504	0	0.01	1	train	
4498	0	0.01	1	train	
4506	0	0.01	1	train	
4518	0	0.01	1	train	
4522	0	0.01	1	train	
4488	0	0.01	1	train	
4532	0	0.01	1	train	
4518	0	0.01	1	train	
4504	0	0.01	1	train	
4524	0	0.01	1	train	
4512	0	0.01	1	train	
4510	0	0.01	1	train	
4506	0	0.01	1	train	
4514	0	0.01	1	train	
4508	0	0.01	1	train	
4508	0	0.01	1	train	
4512	0	0.01	1	train	
4522	0	0.01	1	train	
4512	0	0.01	1	train	
4516	0	0.01	1	train	
4524	0	0.01	1	train	
4504	0	0.01	1	train	
4456	0	0.01	1	train	
826	0	0.01	1	train	
4450	0	0.01	1	train	
4438	0	0.01	1	train	
4440	0	0.01	1	train	
4522	0	0.01	1	train	
4434	0	0.01	1	train	
4506	0	0.01	1	train	
4528	0	0.01	1	train	
4460	0	0.01	1	train	
4508	0	0.01	1	train	
4510	0	0.01	1	train	
4454	0	0.01	1	train	
4484	0	0.01	1	train	
4518	0	0.01	1	train	
4516	0	0.01	1	train	
4448	0	0.01	1	train	
4522	0	0.01	1	train	
4506	0	0.01	1	train	
4504	0	0.01	1	train	
4458	0	0.01	1	train	
4454	0	0.01	1	train	
4464	0	0.01	1	train	
4522	0	0.01	1	train	
4522	0	0.01	1	train	
4464	0	0.01	1	train	
4472	0	0.01	1	train	
4500	0	0.01	1	train	
4460	0	0.01	1	train	
4456	0	0.01	1	train	
4458	0	0.01	1	train	
878	0	0.01	1	train	
4454	0	0.01	1	train	
920	0	0.01	1	train	
4462	0	0.01	1	train	
4444	0	0.01	1	train	
4470	0	0.01	1	train	
4516	0	0.01	1	train	
4450	0	0.01	1	train	
4472	0	0.01	1	train	
4504	0	0.01	1	train	
4442	0	0.01	1	train	
4526	0	0.01	1	train	
4464	0	0.01	1	train	
4516	0	0.01	1	train	
4516	0	0.01	1	train	
4508	0	0.01	1	train	
4508	0	0.01	1	train	
4504	0	0.01	1	train	
4510	0	0.01	1	train	
4510	0	0.01	1	train	
4508	0	0.01	1	train	
4470	0	0.01	1	train	
4506	0	0.01	1	train	
4502	0	0.01	1	train	
4526	0	0.01	1	train	
4512	0	0.01	1	train	
4504	0	0.01	1	train	
4514	0	0.01	1	train	
