-229415,-6625
-229415,71554
-229415,51107
-229415,12498
-229415,36934
-229415,-13284
-229415,-213949
-229415,32348
-229415,-6001
-229415,13048
-229415,-240708
-229415,83793
-229415,30726
-229415,36406
-229415,48505
-229415,78853
-229415,34931
-229415,-22663
-229415,32520
-229415,47542
-229415,45506
-229415,183702
-229415,26911
-229415,41749
-229415,33415
-229415,141954
-229415,-105600
-229415,21024
-229415,39700
-229415,63802
-229415,34062
-229415,28648
-229415,37496
-229415,22372
-229415,3031
-229415,33858
-229415,53937
-229415,6537
-229415,12691
-229415,-111715
-229415,89002
-229415,78934
-229415,91456
-229415,-137115
-229415,210458
-229415,-3369
-229415,150782
-229415,12521
-229415,-305
-229415,369387
-229415,-491
-229415,32682
-229415,14461
-229415,-310
-229415,58157
-229415,191000
-229415,58625
-229415,-10689
-229415,30585
-229415,-2060
-229415,43551
-229415,215067
-229415,105638
-229415,37986
-229415,94454
-229415,24324
-229415,14554
-229415,32206
-229415,52841
-229415,46502
-229415,130143
-229415,10038
-229415,30731
-229415,39638
-229415,-38139
-229415,28719
-229415,32694
-229415,46295
-229415,47360
-229415,57190
-229415,62490
-229415,26765
-229415,11386
-229415,3615
-229415,162426
-229415,106496
-229415,26660
-229415,10127
-229415,13832
-229415,1124254
-229415,80719
-229415,-12801
-229415,114192
-229415,-266752
-229415,61549
-229415,42230
-229415,-35777
-229415,25314
-229415,1001848
-229415,19482
-229415,57568
-229415,28409
-229415,37441
-229415,84706
-229415,450406
-229415,32463
-229415,139050
-229415,27648
-229415,82285
-229415,28891
-229415,-146445
-229415,-3046
-229415,-4421
-229415,31617
-229415,3055
-229415,162932
-229415,110724
-229415,-112757
-229415,-93040
-229415,81662
-229415,13861
-229415,84906
-229415,-187430
-229415,-19267
-229415,-6743
-229415,-61716
-229415,57605
-229415,-171530
-229415,37785
-229415,18600
-229415,-28500
-229415,23134
-229415,156996
-229415,-65255
-229415,-103273
-229415,35885
-229415,-295781
-229415,362
-229415,113772
-229415,39719
-229415,37978
-229415,47162
-229415,5820
-229415,40473
-229415,29623
-229415,4224
-229415,170675
-229415,34064
-229415,47832
-229415,32917
-229415,276600
-229415,-79224
-229415,38287
-229415,12841
-229415,37567
-229415,-27809
-229415,32690
-229415,37286
-229415,23546
-229415,-11284
-229415,164650
-229415,92539
-229415,7126
-229415,41796
-229415,234767
-229415,2669
-229415,22195
-229415,395409
-229415,108945
-229415,46816
-229415,74762
-229415,9274
-229415,27583
-229415,11639
-229415,-3197
-229415,4400
-229415,102674
-229415,33209
-229415,83014
-229415,50787
-229415,4623
-229415,33250
-229415,-57049
-229415,28076
-229415,14134
-229415,220284
-229415,181432
-229415,54743
-229415,70820
-229415,28966
-229415,27567
-229415,-363751
-229415,29696
-229415,1725
-229415,14948
-229415,1664
-229415,39537
-229415,151193
-229415,39948
-229415,8787
-229415,-177201
-229415,69716
-229415,-13618
-229415,105763
-229415,37792
-229415,33839
-229415,36772
-229415,29325
-229415,90274
-229415,78627
-229415,98093
-229415,-2906
-229415,24537
-229415,49307
-229415,-65420
-229415,-28398
-229415,65226
-229415,16141
-229415,140464
-229415,61539
-229415,28248
-229415,168376
-229415,107210
-229415,14444
-229415,60906
-229415,55622
-229415,1947
-229415,136931
-229415,29309
-229415,295353
-229415,131706
-229415,38022
-229415,18655
-229415,40376
-229415,-126443
-229415,8330
-229415,1409364
-229415,-177171
-229415,17226
-229415,77035
-229415,-1761
-229415,25653
-229415,178297
-229415,738
-229415,61655
-229415,-31997
-229415,24254
-229415,221167
-229415,56223
-229415,31828
-229415,39121
-229415,54171
-229415,-33540
-229415,33887
-229415,-45575
-229415,125068
-229415,44752
-229415,128706
-229415,25370
-229415,32827
-229415,-197533
-229415,292606
-229415,34858
-229415,88697
-229415,-66045
-229415,158
-229415,60305
-229415,-293978
-229415,150301
-229415,-11990
-229415,58414
-229415,37067
-229415,58005
-229415,1528
-229415,38538
-229415,2164
-229415,-31526
-229415,-14582
-229415,40976
-229415,-146208
-229415,54739
-229415,-19918
-229415,72588
-229415,57081
-229415,67278
-229415,-21937
-229415,-13937
-229415,17599
-229415,97328
-229415,62005
-229415,-23473
-229415,23348
-229415,92804
-229415,40964
-229415,20342
-229415,82662
-229415,230
