1,0,50
1,1,50
1,2,54
1,3,54
1,4,56
1,5,50
1,6,50
1,7,50
1,8,54
1,9,54
1,10,52
1,20,54
1,30,52
1,40,54
1,50,52
1,60,50
1,70,54
1,80,52
1,90,50
1,100,48
1,200,50
1,300,54
1,400,52
1,500,52
1,600,50
1,700,54
1,800,54
1,900,56
1,1000,52
1,1100,52
1,1200,50
1,1300,52
1,1400,54
1,1500,56
1,1600,56
1,1700,54
1,1800,54
1,1900,52
1,2000,52
1,2100,52
1,2200,52
1,2300,54
1,2400,50
1,2500,54
1,2600,52
1,2700,54
1,2800,56
1,2900,56
1,3000,54
1,3100,50
1,3200,52
1,3300,54
1,3400,50
1,3500,52
1,3600,54
1,3700,54
1,3800,52
1,3900,50
1,4000,54
1,4100,50
1,4200,52
1,4300,54
1,4400,52
1,4500,52
1,4600,52
1,4700,54
1,4800,52
1,4900,46
1,5000,52
1,5100,54
1,5200,50
1,5300,54
1,5400,52
1,5500,52
1,5600,50
1,5700,54
1,5800,56
1,5900,50
1,6000,56
1,6100,54
1,6200,52
1,6300,58
1,6400,52
1,6500,52
1,6600,54
1,6700,52
1,6800,52
1,6900,52
1,7000,50
1,7100,52
1,7200,56
1,7300,50
1,7400,56
1,7500,50
1,7600,54
1,7700,52
1,7800,52
1,7900,50
1,8000,50
1,8100,54
1,8200,52
1,8300,50
1,8400,56
1,8500,52
1,8600,52
1,8700,54
1,8800,52
1,8900,56
1,9000,52
1,9100,52
1,9200,52
1,9300,50
1,9400,54
1,9500,54
1,9600,52
1,9700,50
1,9800,52
1,9900,50
1,10000,50
1,10100,52
1,10200,50
1,10300,52
1,10400,50
1,10500,52
1,10600,54
1,10700,52
1,10800,50
1,10900,54
1,11000,52
1,11100,52
1,11200,52
1,11300,50
1,11400,52
1,11500,50
1,11600,52
1,11700,52
1,11800,50
1,11900,50
1,12000,52
1,12100,50
1,12200,50
1,12300,54
1,12400,54
1,12500,52
1,12600,52
1,12700,52
1,12800,50
1,12900,50
1,13000,52
1,13100,50
1,13200,50
1,13300,54
1,13400,52
1,13500,50
1,13600,52
1,13700,54
1,13800,54
1,13900,58
1,14000,52
1,14100,52
1,14200,52
1,14300,56
1,14400,50
1,14500,54
1,14600,54
1,14700,50
1,14800,52
1,14900,52
1,15000,52
1,15100,52
1,15200,54
1,15300,52
1,15400,52
1,15500,52
1,15600,50
1,15700,52
1,15800,54
1,15900,50
1,16000,52
1,16100,50
1,16200,50
1,16300,54
1,16400,48
1,16500,56
1,16600,50
1,16700,52
1,16800,54
1,16900,50
1,17000,50
1,17100,52
1,17200,52
1,17300,54
1,17400,50
1,17500,52
1,17600,52
1,17700,56
1,17800,56
1,17900,52
1,18000,50
