0,0,118
0,1,118
0,2,120
0,3,118
0,4,112
0,5,118
0,6,114
0,7,120
0,8,112
0,9,118
0,10,112
0,20,118
0,30,118
0,40,112
0,50,120
0,60,120
0,70,112
0,80,120
0,90,118
0,100,118
0,200,118
0,300,122
0,400,120
0,500,120
0,600,122
0,700,112
0,800,120
0,900,120
0,1000,118
0,1100,122
0,1200,120
0,1300,120
0,1400,120
0,1500,120
0,1600,112
0,1700,118
0,1800,118
0,1900,112
0,2000,118
0,2100,112
0,2200,116
0,2300,118
0,2400,112
0,2500,118
0,2600,128
0,2700,112
0,2800,120
0,2900,128
0,3000,118
0,3100,120
0,3200,120
0,3300,120
0,3400,112
0,3500,118
0,3600,120
0,3700,112
0,3800,118
0,3900,112
0,4000,122
0,4100,120
0,4200,120
0,4300,114
0,4400,118
0,4500,120
0,4600,120
0,4700,112
0,4800,112
0,4900,120
0,5000,120
0,5100,120
0,5200,122
0,5300,120
0,5400,120
0,5500,120
0,5600,120
0,5700,118
0,5800,120
0,5900,120
0,6000,118
0,6100,118
0,6200,120
0,6300,120
0,6400,126
0,6500,120
0,6600,120
0,6700,112
0,6800,120
0,6900,128
0,7000,112
0,7100,128
0,7200,118
0,7300,110
0,7400,120
0,7500,120
0,7600,118
0,7700,120
0,7800,120
0,7900,120
0,8000,112
0,8100,112
0,8200,120
0,8300,122
0,8400,120
0,8500,112
0,8600,120
0,8700,118
0,8800,110
0,8900,120
0,9000,106
0,9100,120
0,9200,120
0,9300,120
0,9400,110
0,9500,116
0,9600,112
0,9700,118
0,9800,118
0,9900,120
0,10000,112
0,10100,120
0,10200,122
0,10300,118
0,10400,120
0,10500,112
0,10600,118
0,10700,122
0,10800,114
0,10900,120
0,11000,120
0,11100,112
0,11200,118
0,11300,120
0,11400,112
0,11500,122
0,11600,112
0,11700,118
0,11800,120
0,11900,118
0,12000,122
0,12100,118
0,12200,118
0,12300,120
0,12400,112
0,12500,120
0,12600,120
0,12700,120
0,12800,118
0,12900,120
0,13000,118
0,13100,120
0,13200,120
0,13300,112
0,13400,118
0,13500,112
0,13600,118
0,13700,120
0,13800,120
0,13900,120
0,14000,120
0,14100,112
0,14200,110
0,14300,112
0,14400,118
0,14500,120
0,14600,106
0,14700,112
0,14800,112
0,14900,120
0,15000,118
0,15100,112
0,15200,118
0,15300,120
0,15400,118
0,15500,120
0,15600,118
0,15700,120
0,15800,112
0,15900,124
0,16000,118
0,16100,110
0,16200,120
0,16300,120
0,16400,120
0,16500,122
0,16600,112
0,16700,120
0,16800,112
0,16900,120
0,17000,126
0,17100,120
0,17200,120
0,17300,120
0,17400,118
0,17500,112
0,17600,120
0,17700,120
0,17800,112
0,17900,112
0,18000,120
0,18100,124
0,18200,108
0,18300,120
0,18400,120
0,18500,112
0,18600,112
0,18700,118
0,18800,112
0,18900,112
0,19000,120
0,19100,120
0,19200,120
0,19300,120
0,19400,120
0,19500,120
0,19600,120
0,19700,120
0,19800,114
0,19900,112
0,20000,120
0,20100,112
0,20200,120
0,20300,118
0,20400,120
0,20500,120
0,20600,118
0,20700,118
0,20800,120
0,20900,120
0,21000,118
0,21100,120
0,21200,116
0,21300,120
0,21400,120
0,21500,120
0,21600,120
0,21700,112
0,21800,120
0,21900,120
0,22000,120
0,22100,118
0,22200,120
0,22300,120
0,22400,110
0,22500,112
0,22600,120
0,22700,120
0,22800,120
0,22900,122
0,23000,120
0,23100,116
0,23200,118
0,23300,118
0,23400,118
0,23500,120
0,23600,120
0,23700,120
0,23800,112
0,23900,118
0,24000,120
0,24100,118
0,24200,110
0,24300,118
0,24400,118
0,24500,120
0,24600,112
0,24700,122
0,24800,112
0,24900,120
0,25000,110
0,25100,118
0,25200,112
0,25300,120
0,25400,118
0,25500,120
0,25600,118
0,25700,120
